CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Repeat_number,Authors,Google.Folder,Data,Task.Category
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gpt-5.6-sol,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,o1-2024-12-17,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gpt-5.6-sol,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,o1-2024-12-17,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gemini-3.6-flash,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gpt-5.6-sol,C,No,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,claude-opus-5,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,o1-2024-12-17,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gemini-3.6-flash,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gpt-5.6-sol,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,claude-opus-5,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,o1-2024-12-17,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gemini-3.6-flash,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gpt-5.6-sol,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,claude-opus-5,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4A,o1-2024-12-17,C,No,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4A,gemini-3.6-flash,A,No,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4A,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4A,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4B,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4B,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4B,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Ghist_ClassifyR_4B,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Covid_pathway_5,1,B,Covid_pathway_5B,o1-2024-12-17,B,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,claude-opus-5,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,o1-2024-12-17,B,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gemini-3.6-flash,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,claude-opus-5,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,claude-opus-5,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,o1-2024-12-17,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,o1-2024-12-17,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,o1-2024-12-17,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-3.6-flash,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gpt-5.6-sol,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,claude-opus-5,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,o1-2024-12-17,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-3.6-flash,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gpt-5.6-sol,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,claude-opus-5,A,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,o1-2024-12-17,C,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-3.6-flash,E,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gpt-5.6-sol,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,claude-opus-5,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,claude-opus-5,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,o1-2024-12-17,D,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,o1-2024-12-17,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,o1-2024-12-17,A,No,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-3.6-flash,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gpt-5.6-sol,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,claude-opus-5,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,o1-2024-12-17,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-3.6-flash,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-5.6-sol,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-opus-5,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,o1-2024-12-17,E,No,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-3.6-flash,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-5.6-sol,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-opus-5,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,o1-2024-12-17,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-3.6-flash,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-5.6-sol,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-opus-5,B,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,o1-2024-12-17,C,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-3.6-flash,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-5.6-sol,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-opus-5,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,o1-2024-12-17,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-3.6-flash,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gpt-5.6-sol,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,claude-opus-5,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,o1-2024-12-17,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-3.6-flash,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gpt-5.6-sol,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,claude-opus-5,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,o1-2024-12-17,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-3.6-flash,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gpt-5.6-sol,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,claude-opus-5,A,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,o1-2024-12-17,C,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-3.6-flash,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gpt-5.6-sol,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,claude-opus-5,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,o1-2024-12-17,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-3.6-flash,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gpt-5.6-sol,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,claude-opus-5,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,o1-2024-12-17,C,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-3.6-flash,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gpt-5.6-sol,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,claude-opus-5,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,o1-2024-12-17,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-3.6-flash,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gpt-5.6-sol,D,Yes,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,claude-opus-5,D,Yes,2,YC,CCI,Covid,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,o1-2024-12-17,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-3.6-flash,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gpt-5.6-sol,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,claude-opus-5,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,o1-2024-12-17,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-3.6-flash,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gpt-5.6-sol,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,claude-opus-5,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,o1-2024-12-17,D,No,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-3.6-flash,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gpt-5.6-sol,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,claude-opus-5,A,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,o1-2024-12-17,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-3.6-flash,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gpt-5.6-sol,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,claude-opus-5,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,o1-2024-12-17,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-3.6-flash,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gpt-5.6-sol,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,claude-opus-5,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,o1-2024-12-17,C,No,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-3.6-flash,E,No,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gpt-5.6-sol,C,No,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,claude-opus-5,C,No,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,o1-2024-12-17,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-3.6-flash,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gpt-5.6-sol,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,claude-opus-5,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,o1-2024-12-17,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-3.6-flash,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gpt-5.6-sol,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,claude-opus-5,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,o1-2024-12-17,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-3.6-flash,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gpt-5.6-sol,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,claude-opus-5,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,o1-2024-12-17,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-3.6-flash,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gpt-5.6-sol,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,claude-opus-5,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,o1-2024-12-17,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-3.6-flash,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gpt-5.6-sol,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,claude-opus-5,D,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,o1-2024-12-17,E,No,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-3.6-flash,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gpt-5.6-sol,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,claude-opus-5,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,o1-2024-12-17,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-3.6-flash,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gpt-5.6-sol,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,claude-opus-5,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,o1-2024-12-17,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-3.6-flash,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gpt-5.6-sol,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,claude-opus-5,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,o1-2024-12-17,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-3.6-flash,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gpt-5.6-sol,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,claude-opus-5,B,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,o1-2024-12-17,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-3.6-flash,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gpt-5.6-sol,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,claude-opus-5,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,o1-2024-12-17,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-3.6-flash,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gpt-5.6-sol,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,claude-opus-5,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,o1-2024-12-17,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-3.6-flash,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gpt-5.6-sol,C,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,claude-opus-5,E,Yes,2,MS,Pathway,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,o1-2024-12-17,C,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-3.6-flash,C,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gpt-5.6-sol,C,Yes,2,MS,DE,Kidney,Biological Inference
