CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google Folder,Data,Task Category
lung_Cancer_umap_2,3,D,lung_Cancer_umap_2B,claude-3-7-sonnet-20250219,D,No,lung_Cancer_umap_2B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Descriptive - information retrival
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,gpt-4o,E,No,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,gpt-4o,E,No,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,gpt-4o,E,No,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,gpt-4o,E,No,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,gpt-4o,E,No,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,gpt-4o,E,No,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,1,D,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,gpt-4o,D,Yes,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,D,Yes,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,D,Yes,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,gpt-4o,D,Yes,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,D,Yes,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,D,Yes,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,gpt-4o,D,Yes,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,D,Yes,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,D,Yes,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,gpt-4o,D,Yes,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,D,Yes,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,D,Yes,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,gpt-4o,D,Yes,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,D,Yes,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,D,Yes,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,gpt-4o,D,Yes,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,D,Yes,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,2,D,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,D,Yes,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,gpt-4o,E,No,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,gpt-4o,B,Yes,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,B,Yes,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,B,No,lung_Cancer_spatialCCI_3A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,gpt-4o,B,No,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3A,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,gpt-4o,E,No,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,gpt-4o,A,No,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,B,No,lung_Cancer_spatialCCI_3B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,gpt-4o,E,No,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,gemini-2.0-flash,E,No,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialCCI_3,3,B,lung_Cancer_spatialCCI_3B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialCCI_3B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,gpt-4o,D,No,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,A,No,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,gpt-4o,E,No,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,E,No,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,D,No,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,gpt-4o,A,No,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,E,No,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,gpt-4o,E,No,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,E,No,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,1,A,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,E,No,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,gpt-4o,D,No,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,D,No,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,D,No,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,gpt-4o,E,Yes,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,E,Yes,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,E,Yes,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,gpt-4o,E,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,E,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,E,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,gpt-4o,D,No,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,D,No,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,D,No,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,gpt-4o,B,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,B,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,E,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,gpt-4o,D,No,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,D,No,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,2,C,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,D,No,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4A.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4A.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4A,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4A.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4B.gpt-4o.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4B.gemini-2.0-flash.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,gpt-4o,A,Yes,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,gemini-2.0-flash,A,Yes,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
lung_Cancer_spatialdomains_4,3,A,lung_Cancer_spatialdomains_4B,claude-3-7-sonnet-20250219,A,Yes,lung_Cancer_spatialdomains_4B.claude-3-7-sonnet-20250219.txt,RJ,Spatial,lung Cancer,Biological Inference
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gpt-4o,A,No,Ghist_ClassifyR_1A.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,E,No,Ghist_ClassifyR_1A.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,claude-3-7-sonnet-20250219,B,No,Ghist_ClassifyR_1A.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gpt-4o,A,No,Ghist_ClassifyR_1A.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,A,Yes,Ghist_ClassifyR_1A.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,claude-3-7-sonnet-20250219,E,No,Ghist_ClassifyR_1A.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gpt-4o,B,Yes,Ghist_ClassifyR_1A.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,B,Yes,Ghist_ClassifyR_1A.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,claude-3-7-sonnet-20250219,B,Yes,Ghist_ClassifyR_1A.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gpt-4o,E,No,Ghist_ClassifyR_1B.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,E,No,Ghist_ClassifyR_1B.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,claude-3-7-sonnet-20250219,E,No,Ghist_ClassifyR_1B.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gpt-4o,E,No,Ghist_ClassifyR_1B.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,E,No,Ghist_ClassifyR_1B.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,claude-3-7-sonnet-20250219,E,No,Ghist_ClassifyR_1B.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gpt-4o,E,No,Ghist_ClassifyR_1B.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,E,No,Ghist_ClassifyR_1B.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
