CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Repeat_number,Authors,Google Folder,Data,Task Category
benchmark_SpatialSim_1,1,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,1,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,1,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1A,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1A,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1A,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1A,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1A,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1C,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1C,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1C,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1C,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1C,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1B,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1B,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1B,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1B,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1B,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,2,A,benchmark_SpatialSim_1D,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1A,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1A,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1A,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1A,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1A,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1C,gemini-2.0-flash,B,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1C,gemini-2.0-flash,B,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1C,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1C,gemini-2.0-flash,B,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1C,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1B,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1B,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1B,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1B,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1B,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1D,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1D,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1D,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1D,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_1,3,D,benchmark_SpatialSim_1D,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1A,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1B,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1C,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1C,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1C,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1C,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,2,A,Ghist_ClassifyR_1C,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1A,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1A,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1A,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1A,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1A,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1B,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1B,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1B,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1B,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1B,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1C,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1C,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1C,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1C,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,1,D,Ghist_ClassifyR_1C,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1A,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1A,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1A,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1A,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1A,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1B,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1B,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1B,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1B,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1B,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1C,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1C,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1C,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1C,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_1,3,C,Ghist_ClassifyR_1C,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7A,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7A,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7A,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7A,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7A,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7B,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7B,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7B,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7B,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7B,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gemini-2.0-flash,A,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gemini-2.0-flash,A,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_8,1,B,Covid_CCI_8A,gemini-2.0-flash,A,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,gemini-2.0-flash,A,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,gemini-2.0-flash,A,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,gemini-2.0-flash,A,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,gemini-2.0-flash,A,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gemini-2.0-flash,B,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gemini-2.0-flash,B,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gemini-2.0-flash,B,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gemini-2.0-flash,B,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gemini-2.0-flash,B,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gemini-2.0-flash,C,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gemini-2.0-flash,C,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gemini-2.0-flash,C,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gemini-2.0-flash,C,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gemini-2.0-flash,C,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gemini-2.0-flash,C,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gemini-2.0-flash,C,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gemini-2.0-flash,C,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gemini-2.0-flash,C,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gemini-2.0-flash,C,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gemini-2.0-flash,C,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gemini-2.0-flash,C,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gemini-2.0-flash,C,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gemini-2.0-flash,C,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gemini-2.0-flash,C,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gemini-2.0-flash,C,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gemini-2.0-flash,C,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gemini-2.0-flash,C,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gemini-2.0-flash,C,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gemini-2.0-flash,C,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gemini-2.0-flash,C,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gemini-2.0-flash,C,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gemini-2.0-flash,C,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gemini-2.0-flash,C,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gemini-2.0-flash,C,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gemini-2.0-flash,C,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gemini-2.0-flash,C,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gemini-2.0-flash,C,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gemini-2.0-flash,C,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gemini-2.0-flash,C,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gemini-2.0-flash,A,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gemini-2.0-flash,A,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gemini-2.0-flash,A,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gemini-2.0-flash,A,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gemini-2.0-flash,A,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gemini-2.0-flash,A,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gemini-2.0-flash,A,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gemini-2.0-flash,A,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gemini-2.0-flash,A,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gemini-2.0-flash,A,5,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gemini-2.0-flash,A,1,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gemini-2.0-flash,A,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gemini-2.0-flash,A,3,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gemini-2.0-flash,A,4,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gemini-2.0-flash,A,5,YC,CCI,COVID,Biological Inference
